Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,desc_low,category,margin,profit
489594,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2009-12-01T14:19:00Z,1.95,15005,United Kingdom,jumbo  bag baroque black white,jumbo,0.33,0.48
489594,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2009-12-01T14:19:00Z,1.95,15005,United Kingdom,jumbo bag pink vintage paisley,vintage,0.14,0.24
489594,37448,CERAMIC CAKE DESIGN SPOTTED MUG,3,2009-12-01T14:19:00Z,1.49,15005,United Kingdom,ceramic cake design spotted mug,cake,0.22,0.27
489594,22131,FOOD CONTAINER SET 3 LOVE HEART,3,2009-12-01T14:19:00Z,1.95,15005,United Kingdom,food container set 3 love heart,food,0.31,0.46
489594,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2,2009-12-01T14:19:00Z,1.49,15005,United Kingdom,ceramic cake design spotted plate,cake,0.22,0.27
489594,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,mini cake stand  hanging strawbery,cake,0.22,0.3
489594,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,ceramic bowl with love heart design,design,0.28,0.65
489594,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,small dolly mix design orange bowl,design,0.28,0.27
489594,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,strawberry ceramic trinket box,ceramic,0.16,0.17
489594,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,mini cake stand  hanging strawbery,cake,0.22,0.3
489594,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,2009-12-01T14:19:00Z,1.49,15005,United Kingdom,ceramic cake design spotted mug,cake,0.22,0.27
489594,22347,PIZZA SLICE DISH,6,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,pizza slice dish,dish,0.15,0.16
489594,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2009-12-01T14:19:00Z,1.49,15005,United Kingdom,ceramic cake design spotted mug,cake,0.22,0.27
489594,22350,CAT BOWL,2,2009-12-01T14:19:00Z,2.55,15005,United Kingdom,cat bowl,bowl,0.31,0.6
489594,21791,VINTAGE HEADS AND TAILS CARD GAME,4,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,vintage heads and tails card game,vintage,0.14,0.15
489594,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,1,2009-12-01T14:19:00Z,2.55,15005,United Kingdom,blue circles design monkey doll,design,0.28,0.56
489594,84507B,STRIPES DESIGN MONKEY DOLL,1,2009-12-01T14:19:00Z,2.55,15005,United Kingdom,stripes design monkey doll,design,0.28,0.56
489594,84508A,CAMOFLAGE DESIGN TEDDY,2,2009-12-01T14:19:00Z,2.55,15005,United Kingdom,camoflage design teddy,design,0.28,0.56
489594,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,ceramic bowl with love heart design,design,0.28,0.65
489594,37450,CERAMIC CAKE BOWL + HANGING CAKES,3,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,ceramic cake bowl + hanging cakes,cake,0.22,0.53
489594,22065,CHRISTMAS PUDDING TRINKET POT,6,2009-12-01T14:19:00Z,1.45,15005,United Kingdom,christmas pudding trinket pot,christmas,0.26,0.3
489594,79302M,"ART LIGHTS,FUNK MONKEY",1,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,"art lights,funk monkey",light,0.26,0.61
489594,21034,REX CASH+CARRY JUMBO SHOPPER,3,2009-12-01T14:19:00Z,0.95,15005,United Kingdom,rex cash+carry jumbo shopper,jumbo,0.33,0.24
489594,37502,TEA TIME MUG IN GIFT BOX,8,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,tea time mug in gift box,tea,0.21,0.51
489594,37503,TEA TIME CAKE STAND IN GIFT BOX,1,2009-12-01T14:19:00Z,10.75,15005,United Kingdom,tea time cake stand in gift box,cake,0.22,1.94
489594,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2009-12-01T14:19:00Z,9.95,15005,United Kingdom,ceramic cake stand + hanging cakes,cake,0.22,1.79
489594,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,4,2009-12-01T14:19:00Z,0.85,15005,United Kingdom,fairy cake notebook a5 size,cake,0.22,0.15
489594,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,8,2009-12-01T14:19:00Z,0.65,15005,United Kingdom,fairy cakes notebook a6 size,cake,0.22,0.12
489594,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,8,2009-12-01T14:19:00Z,0.42,15005,United Kingdom,fairy cakes notebook a7 size,cake,0.22,0.08
489594,21875,KINGS CHOICE MUG,2,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,kings choice mug,mug,0.28,0.27
489594,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2009-12-01T14:19:00Z,2.95,15005,United Kingdom,ceramic cake bowl + hanging cakes,cake,0.22,0.53
489594,22068,BLACK PIRATE TREASURE CHEST,2,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,black pirate treasure chest,unclassified,0.31,0.39
489594,22064,PINK DOUGHNUT TRINKET POT,4,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,pink doughnut trinket pot,trinket,0.13,0.19
489594,20726,LUNCH BAG WOODLAND,4,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,lunch bag woodland,lunch,0.31,0.39
489594,20725,LUNCH BAG RED SPOTTY,3,2009-12-01T14:19:00Z,1.65,15005,United Kingdom,lunch bag red spotty,spotty,0.15,0.22
489594,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2009-12-01T14:19:00Z,4.95,15005,United Kingdom,"set 3 red spot tin tea,coffee,sugar",tea,0.21,0.86
489594,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2009-12-01T14:19:00Z,3.95,15005,United Kingdom,hot water bottle tea and sympathy,tea,0.21,0.69
489594,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,2009-12-01T14:19:00Z,4.25,15005,United Kingdom,green christmas tree card holder,christmas,0.26,0.88
489594,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2009-12-01T14:19:00Z,2.55,15005,United Kingdom,wooden picture frame white finish,wooden,0.11,0.25
489594,21231,SWEETHEART CERAMIC TRINKET BOX,11,2009-12-01T14:19:00Z,1.25,15005,United Kingdom,sweetheart ceramic trinket box,ceramic,0.16,0.17
C489595,21752,GLASS CAKE STAND MIRRORED BASE,-1,2009-12-01T14:20:00Z,14.95,15254,United Kingdom,glass cake stand mirrored base,cake,0.22,2.7
489596,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2009-12-01T14:27:00Z,8.5,NA,United Kingdom,weekend bag vintage rose paisley,vintage,0.14,1.04
489597,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,origami vanilla incense/candle set,candle,0.15,0.67
489597,17129D,CLEAR COLOUR GLASS GEMS IN BAG,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,clear colour glass gems in bag,glass,0.17,0.25
489597,20616,CHERRY BLOSSOM PASSPORT COVER,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,cherry blossom passport cover,cover,0.23,0.8
489597,20618,QUEEN OF THE SKIES PASSPORT COVER,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,queen of the skies passport cover,cover,0.23,0.8
489597,20652,BLUE SPOTTY LUGGAGE TAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,blue spotty luggage tag,spotty,0.15,0.34
489597,20654,FIRST CLASS LUGGAGE TAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,first class luggage tag,unclassified,0.31,0.61
489597,20655,QUEEN OF SKIES LUGGAGE TAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,queen of skies luggage tag,unclassified,0.31,0.61
489597,20659,ECONOMY LUGGAGE TAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,economy luggage tag,unclassified,0.31,0.61
489597,20674,GREEN SPOTTY BOWL,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,green spotty bowl,spotty,0.15,0.34
489597,20675,BLUE SPOTTY BOWL,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,blue spotty bowl,spotty,0.15,0.34
489597,20677,PINK SPOTTY BOWL,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,pink spotty bowl,spotty,0.15,0.34
489597,20682,RED SPOTTY CHILDS UMBRELLA,1,2009-12-01T14:28:00Z,6.91,NA,United Kingdom,red spotty childs umbrella,spotty,0.15,0.9
489597,20694,FLORAL PINK MONSTER,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,floral pink monster,floral,0.3,1.8
489597,20695,FLORAL BLUE MONSTER,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,floral blue monster,floral,0.3,2
489597,20712,JUMBO BAG WOODLAND ANIMALS,6,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,jumbo bag woodland animals,jumbo,0.33,1.07
489597,20714,POSY SHOPPER BAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,posy shopper bag,shopper,0.24,0.5
489597,20719,WOODLAND CHARLOTTE BAG,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,woodland charlotte bag,wood,0.29,0.38
489597,20724,RED SPOTTY CHARLOTTE BAG,3,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,red spotty charlotte bag,spotty,0.15,0.22
489597,20725,LUNCH BAG RED SPOTTY,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,lunch bag red spotty,spotty,0.15,0.56
489597,20729,RED SPOTTY CANDY BAG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,red spotty candy bag,spotty,0.15,0.34
489597,20739,*USB Office Glitter Lamp,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,*usb office glitter lamp,unclassified,0.31,2.05
489597,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,retro blue spotty washing up gloves,spotty,0.15,0.56
489597,20753,RETRO PINK SPOT WASHING UP GLOVES,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,retro pink spot washing up gloves,retro,0.16,0.59
489597,20754,RETRO RED SPOTTY WASHING UP GLOVES,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,retro red spotty washing up gloves,spotty,0.15,0.56
489597,20761,BLUE PAISLEY SKETCHBOOK,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,blue paisley sketchbook,paisley,0.12,0.83
489597,20780,BLACK EAR MUFF HEADPHONES,1,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,black ear muff headphones,unclassified,0.31,2.66
489597,20782,CAMOUFLAGE EAR MUFF HEADPHONES,2,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,camouflage ear muff headphones,flag,0.27,2.39
489597,20783,HEART EAR MUFF HEADPHONES,1,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,heart ear muff headphones,unclassified,0.31,2.66
489597,20798,CLEAR MILKSHAKE GLASS,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,clear milkshake glass,glass,0.17,0.62
489597,20799,PINK MILKSHAKE GLASS,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,pink milkshake glass,glass,0.17,0.62
489597,20825,GOLD WINE GLASS,1,2009-12-01T14:28:00Z,26.04,NA,United Kingdom,gold wine glass,glass,0.17,3.78
489597,20828,GLITTER BUTTERFLY CLIPS,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,glitter butterfly clips,butterfly,0.14,0.63
489597,20832,RED FLOCK LOVE HEART PHOTO FRAME,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,red flock love heart photo frame,hot,0.2,0.28
489597,20863,BLUE PATCH PENCIL CASE PINK HEART,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,blue patch pencil case pink heart,pen,0.2,0.72
489597,20865,PATCHWORK PENCIL CASE BUTTERFLY,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,patchwork pencil case butterfly,butterfly,0.14,0.53
489597,20866,BLUE ROSE FABRIC MIRROR,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,blue rose fabric mirror,rose,0.14,0.32
489597,20886,BOX OF 9 PEBBLE CANDLES,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,box of 9 pebble candles,candle,0.15,0.56
489597,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,set 3 jardin de femme scent candles,candle,0.15,0.79
489597,20897,VINTAGE NOTEBOOK PARIS DAYS,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,vintage notebook paris days,vintage,0.14,0.74
489597,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,2009-12-01T14:28:00Z,13,NA,United Kingdom,vintage keepsake box travelogue,vintage,0.14,1.6
489597,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,set/5 red spotty lid glass bowls,spotty,0.15,0.79
489597,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,set/6 garden gnome t-light candles,light,0.26,1.25
489597,20961,STRAWBERRY BATH SPONGE,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,strawberry bath sponge,strawberry,0.12,0.28
489597,20966,SANDWICH BATH SPONGE,3,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,sandwich bath sponge,bath,0.29,0.58
489597,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,pink floral feltcraft shoulder bag,feltcraft,0.1,0.71
489597,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,pink cream felt craft trinket box,cream,0.17,0.37
489597,20974,12 PENCILS SMALL TUBE SKULL,1,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,12 pencils small tube skull,skull,0.11,0.13
489597,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,12 pencils small tube red spotty,spotty,0.15,0.17
489597,20977,36 PENCILS TUBE WOODLAND,5,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,36 pencils tube woodland,wood,0.29,0.58
489597,20978,36 PENCILS TUBE SKULLS,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,36 pencils tube skulls,skull,0.11,0.25
489597,20979,36 PENCILS TUBE RED SPOTTY,3,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,36 pencils tube red spotty,spotty,0.15,0.34
489597,20980,36 PENCILS TUBE POSY,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,36 pencils tube posy,tube,0.28,0.56
489597,20981,12 PENCILS TALL TUBE WOODLAND,3,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,12 pencils tall tube woodland,wood,0.29,0.38
489597,20982,12 PENCILS TALL TUBE SKULLS,2,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,12 pencils tall tube skulls,skull,0.11,0.17
489597,20983,12 PENCILS TALL TUBE RED SPOTTY,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,12 pencils tall tube red spotty,spotty,0.15,0.22
489597,20984,12 PENCILS TALL TUBE POSY,1,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,12 pencils tall tube posy,tube,0.28,0.37
489597,20987,GEISHA GIRL CHOPSTICKS SET/5,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,geisha girl chopsticks set/5,girl,0.24,0.83
489597,20991,JAZZ HEARTS MAGNETIC MEMO PAD,1,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,jazz hearts magnetic memo pad,hearts,0.21,0.23
489597,21012,ANTIQUE ALL GLASS CANDLESTICK,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,antique all glass candlestick,glass,0.17,0.62
489597,21025,SPACE FROG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,space frog,unclassified,0.31,0.61
489597,21035,SET/2 RED SPOTTY TEA TOWELS,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,set/2 red spotty tea towels,spotty,0.15,0.79
489597,21055,TOOL BOX SOFT TOY,1,2009-12-01T14:28:00Z,17.35,NA,United Kingdom,tool box soft toy,toy,0.33,4.3
489597,21058,PARTY INVITES WOODLAND,3,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,party invites woodland,party,0.22,0.31
489597,21064,BOOM BOX SPEAKER BOYS,1,2009-12-01T14:28:00Z,12.13,NA,United Kingdom,boom box speaker boys,unclassified,0.31,2.87
489597,21069,VINTAGE BILLBOARD TEA MUG,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,vintage billboard tea mug,vintage,0.14,0.32
489597,21071,VINTAGE BILLBOARD DRINK ME MUG,4,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,vintage billboard drink me mug,vintage,0.14,0.32
489597,21080,SET/20 RED SPOTTY PAPER NAPKINS,2,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,set/20 red spotty paper napkins,spotty,0.15,0.22
489597,21098,CHRISTMAS TOILET ROLL,14,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,christmas toilet roll,christmas,0.26,0.53
489597,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,5,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,fairy cake flannel assorted colour,cake,0.22,0.93
489597,21110,LARGE CAKE TOWEL PINK SPOTS,1,2009-12-01T14:28:00Z,13.87,NA,United Kingdom,large cake towel pink spots,cake,0.22,2.5
489597,21115,ROSE CARAVAN DOORSTOP,1,2009-12-01T14:28:00Z,14.74,NA,United Kingdom,rose caravan doorstop,rose,0.14,1.81
489597,21116,OWL DOORSTOP,3,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,owl doorstop,door,0.24,1.67
489597,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,set/10 pink spotty party candles,spotty,0.15,0.34
489597,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,set/10 blue spotty party candles,spotty,0.15,0.34
489597,21134,VICTORIAN METAL POSTCARD CHRISTMAS,1,2009-12-01T14:28:00Z,26.04,NA,United Kingdom,victorian metal postcard christmas,metal,0.16,3.59
489597,21143,ANTIQUE GLASS HEART DECORATION,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,antique glass heart decoration,glass,0.17,0.62
489597,21145,ANTIQUE GLASS PLACE SETTING,1,2009-12-01T14:28:00Z,14.74,NA,United Kingdom,antique glass place setting,glass,0.17,2.14
489597,21154,RED SPOTTY OVEN GLOVE,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,red spotty oven glove,spotty,0.15,0.34
489597,21160,KEEP OUT GIRLS DOOR HANGER,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,keep out girls door hanger,door,0.24,0.66
489597,21164,HOME SWEET HOME METAL SIGN,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,home sweet home metal sign,metal,0.16,0.83
489597,21165,BEWARE OF THE CAT METAL SIGN,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,beware of the cat metal sign,metal,0.16,0.59
489597,21173,LOO ROLL  METAL SIGN,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,loo roll  metal sign,metal,0.16,0.59
489597,21174,POTTERING IN THE SHED METAL SIGN,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,pottering in the shed metal sign,metal,0.16,0.59
489597,21175,GIN + TONIC DIET METAL SIGN,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,gin + tonic diet metal sign,metal,0.16,0.59
489597,21181,PLEASE ONE PERSON  METAL SIGN,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,please one person  metal sign,metal,0.16,0.59
489597,21185,HOME SWEET HOME  BLACKBOARD,2,2009-12-01T14:28:00Z,13,NA,United Kingdom,home sweet home  blackboard,home,0.22,2.34
489597,21191,LARGE WHITE HONEYCOMB PAPER BELL,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,large white honeycomb paper bell,paper,0.32,1.04
489597,21198,WHITE HEART CONFETTI IN TUBE,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,white heart confetti in tube,tube,0.28,0.75
489597,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,3,2009-12-01T14:28:00Z,3.04,NA,United Kingdom,set of 72 retro spot paper  doilies,paper,0.32,0.74
489597,21212,PACK OF 72 RETRO SPOT CAKE CASES,18,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,pack of 72 retro spot cake cases,cake,0.22,0.23
489597,21213,PACK OF 72 SKULL CAKE CASES,1,2009-12-01T14:28:00Z,1.3,NA,United Kingdom,pack of 72 skull cake cases,cake,0.22,0.23
489597,21218,RED SPOTTY BISCUIT TIN,1,2009-12-01T14:28:00Z,8.65,NA,United Kingdom,red spotty biscuit tin,spotty,0.15,1.13
489597,21231,SWEETHEART CERAMIC TRINKET BOX,13,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,sweetheart ceramic trinket box,ceramic,0.16,0.35
489597,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,strawberry ceramic trinket box,ceramic,0.16,0.35
489597,21242,RED SPOTTY PLATE,6,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,red spotty plate,spotty,0.15,0.45
489597,21249,WOODLAND  HEIGHT CHART STICKERS,2,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,woodland  height chart stickers,wood,0.29,1.36
489597,21251,DINOSAUR HEIGHT CHART STICKER SET,2,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,dinosaur height chart sticker set,dinosaur,0.16,0.83
489597,21255,"FRENCH BOTTLE , LAVENDER",1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,"french bottle , lavender",bottle,0.33,0.85
489597,21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",2,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,"french bottle, brasserie des artist",bottle,0.33,0.85
489597,21259,VICTORIAN SEWING BOX SMALL,1,2009-12-01T14:28:00Z,13,NA,United Kingdom,victorian sewing box small,victorian,0.2,2.17
489597,21266,VINTAGE SILVER TINSEL REEL,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,vintage silver tinsel reel,vintage,0.14,0.53
489597,21283,NATURAL BARK CANDLE SMALL,1,2009-12-01T14:28:00Z,6.91,NA,United Kingdom,natural bark candle small,candle,0.15,0.9
489597,21284,RETRO SPOT CANDLE  SMALL,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,retro spot candle  small,retro,0.16,0.47
489597,21291,SMALL SPOTTY CHOCOLATE GIFT BAG,3,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,small spotty chocolate gift bag,spotty,0.15,0.22
489597,21314,SMALL GLASS HEART TRINKET POT,4,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,small glass heart trinket pot,glass,0.17,0.62
489597,21328,BALLOONS  WRITING SET,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,balloons  writing set,tin,0.24,0.66
489597,21329,DINOSAURS  WRITING SET,6,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,dinosaurs  writing set,tin,0.24,0.66
489597,21330,WOODLAND ANIMAL  WRITING SET,2,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,woodland animal  writing set,tin,0.24,0.66
489597,21348,PINK SPOTS CHOCOLATE NESTING BOXES,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,pink spots chocolate nesting boxes,tin,0.24,1.17
489597,21356,TOAST ITS - FAIRY FLOWER,2,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,toast its - fairy flower,fairy,0.12,0.28
489597,21357,TOAST ITS - DINOSAUR,4,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,toast its - dinosaur,dinosaur,0.16,0.35
489597,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,camphor wood portobello mushroom,wood,0.29,0.58
489597,21396,RED SPOTTY EGG CUP,7,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,red spotty egg cup,spotty,0.15,0.45
489597,21412,VINTAGE GOLD TINSEL REEL,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,vintage gold tinsel reel,vintage,0.14,0.53
489597,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,red gingham rose jewellery box,rose,0.14,0.42
489597,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2009-12-01T14:28:00Z,3.43,NA,United Kingdom,green gingham flower jewellery box,flower,0.24,0.66
489597,21444,BLUE CHALET BIRDFEEDER,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,blue chalet birdfeeder,bird,0.18,1.19
489597,21445,12 PINK ROSE PEG PLACE SETTINGS,1,2009-12-01T14:28:00Z,2.57,NA,United Kingdom,12 pink rose peg place settings,rose,0.14,0.32
489597,21479,WHITE SKULL HOT WATER BOTTLE,1,2009-12-01T14:28:00Z,7.78,NA,United Kingdom,white skull hot water bottle,bottle,0.33,1.93
489597,21480,PINK STRIPE HOT WATER BOTTLE,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,pink stripe hot water bottle,bottle,0.33,1.5
489597,21481,FAWN BLUE HOT WATER BOTTLE,2,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,fawn blue hot water bottle,bottle,0.33,1.5
489597,21482,MUSHROOM BLUE HOT WATER BOTTLE,1,2009-12-01T14:28:00Z,6.04,NA,United Kingdom,mushroom blue hot water bottle,bottle,0.33,1.5
489597,21485,RED SPOT HEART HOT WATER BOTTLE,1,2009-12-01T14:28:00Z,11.26,NA,United Kingdom,red spot heart hot water bottle,bottle,0.33,2.79
489597,21486,PINK HEART DOTS HOT WATER BOTTLE,3,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,pink heart dots hot water bottle,bottle,0.33,1.07
489597,21490,SET OF THREE 50'S GIFT WRAPS,2,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,set of three 50's gift wraps,wrap,0.13,0.49
489597,21491,SET OF THREE VINTAGE GIFT WRAPS,1,2009-12-01T14:28:00Z,4.3,NA,United Kingdom,set of three vintage gift wraps,vintage,0.14,0.53
489597,21493,VINTAGE DESIGN GIFT TAGS,4,2009-12-01T14:28:00Z,1.7,NA,United Kingdom,vintage design gift tags,design,0.28,0.37
489597,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2009-12-01T14:28:00Z,5.17,NA,United Kingdom,rotating leaves t-light holder,holder,0.21,0.9
489597,21506,"FANCY FONT BIRTHDAY CARD,",1,2009-12-01T14:28:00Z,0.86,NA,United Kingdom,"fancy font birthday card,",birthday,0.22,0.16
489597,21519,GIN & TONIC DIET GREETING CARD,1,2009-12-01T14:28:00Z,0.86,NA,United Kingdom,gin & tonic diet greeting card,tin,0.24,0.17
